Join_ID,GPS_Building_Code_,Point_Count
1,2409001302,1
1,2409001308,1
1,2409001434,1
1,2409001435,1
1,2409001611,1
1,2409001667,1
1,2409001673,1
1,2409001692,1
1,2409001717,1
1,2409001727,1
1,2409001761,1
1,2409001807,1
1,2409001811,1
1,2409002668,1
1,2409003037,1
1,2409003095,1
1,2409003472,1
1,2409003474,1
1,2409003840,1
1,2410000006,1
1,2410000007,1
1,2410000158,1
1,2410002464,1
1,2410002493,1
1,2410002569,1
1,2410002620,1
1,2410002626,1
1,2410002637,1
1,2410002645,1
1,2410002672,1
1,2410002913,1
1,2410002915,1
1,2410002933,1
1,2411000459,1
1,2411001544,1
1,2412000100,1
1,2501000191,1
1,2501000377,1
1,2501000381,1
1,2501000524,1
1,2501000538,1
1,2502000071,1
1,2502000351,1
1,2502000367,1
1,2502000371,1
1,2502000507,1
1,2502001619,1
1,2502002495,1
1,2502002575,1
1,2502002576,1
1,2502002730,1
1,2502002772,1
1,2502002779,1
1,2502002780,1
1,2502002792,1
1,2502002794,1
1,2503000553,1
1,2503001839,1
1,2503001923,1
1,2503001925,1
1,2503001930,1
1,2503001933,1
1,2503001935,1
1,2503001937,1
1,2503002102,1
1,2503002106,1
1,2503002110,1
1,2503002692,1
1,2503002713,1
1,2503003108,1
1,2503003110,1
1,2503003111,1
1,2503003112,1
1,2503003272,1
1,2503003498,1
1,2503004025,1
1,2503004521,1
1,2503004522,1
1,2503004523,1
1,2503004981,1
1,2504001666,1
1,2504001987,1
1,2504001995,1
1,2504001997,1
1,2504002412,1
1,2504002414,1
1,2504002418,1
1,2504002422,1
1,2505000030,1
1,2505000577,1
1,2505000637,1
1,2505000645,1
1,2505000647,1
2,2207000194,1
2,2207000329,1
2,2207000337,1
2,2207000665,1
2,2207000902,1
2,2207000910,1
2,2207000919,1
2,2207001024,1
2,2207001279,1
2,2207001299,1
2,2207001349,1
2,2207001353,1
2,2207001359,1
2,2207001363,1
2,2207001508,1
2,2207001609,1
2,2208000182,1
2,2208000188,1
2,2208000192,1
2,2208000282,1
2,2208000579,1
2,2208001075,1
2,2208002016,1
2,2208002214,1
2,2208003207,1
2,2209001352,1
2,2209001948,1
2,2209002410,1
2,2209003663,1
2,2209003677,1
2,2209003709,1
2,2209003728,1
2,2209004628,1
2,2209004640,1
2,2209005827,1
2,2210000588,1
2,2210000991,1
2,2210001095,1
2,2211000471,1
2,2211000487,1
2,2211000489,1
2,2211000563,1
2,2212000092,1
2,2401000341,1
2,2401000343,1
2,2401000444,1
2,2402000274,1
2,2402000454,1
2,2402000457,1
2,2402000461,1
2,2402000469,1
2,2402000495,1
2,2402000498,1
2,2402000521,1
2,2402000523,1
2,2402000525,1
2,2402000527,1
2,2402000529,1
2,2402000533,1
2,2402000547,1
2,2402000554,1
2,2402000556,1
2,2402000624,1
2,2402000665,1
2,2402000671,1
2,2402000703,1
2,2402000728,1
2,2402000877,1
2,2402000879,1
2,2402000892,1
2,2402000894,1
2,2402000975,1
2,2402001004,1
2,2402001025,1
2,2403000001,1
2,2403000078,1
2,2403000092,1
2,2403000103,1
2,2403000105,1
2,2403000139,1
2,2403000141,1
2,2403000159,1
2,2403000164,1
2,2403000224,1
2,2403000290,1
2,2403000294,1
2,2403000315,1
2,2403000335,1
2,2403000350,1
2,2403000352,1
2,2403000354,1
2,2403000356,1
2,2403000361,1
2,2403000367,1
2,2403000427,1
2,2403000519,1
2,2403000530,1
2,2403000539,1
2,2403000564,1
2,2403000586,1
2,2403000619,1
2,2403000663,1
2,2403000721,1
2,2403000727,1
2,2403000736,1
2,2403000745,1
2,2403000758,1
2,2403000760,1
2,2403000765,1
2,2403000769,1
2,2403000773,1
2,2403000775,1
2,2403000777,1
2,2403000812,1
2,2403000816,1
2,2403000818,1
2,2403000821,1
2,2403000827,1
2,2403000899,1
2,2403001051,1
2,2403001174,1
2,2403001194,1
2,2403001439,1
2,2403001487,1
2,2403001500,1
2,2403001541,1
2,2403001570,1
2,2403001602,1
2,2403001604,1
2,2403001684,1
2,2403001689,1
2,2403001732,1
2,2403001734,1
2,2403001764,1
2,2403001869,1
2,2403001870,1
2,2403001892,1
2,2403001893,1
2,2403001907,1
2,2403001908,1
2,2403001989,1
2,2403001990,1
2,2403001991,1
2,2403002064,1
2,2403002098,1
2,2403002116,1
2,2403002203,1
2,2403002285,1
2,2403002287,1
2,2403002385,1
2,2403002390,1
2,2403002426,1
2,2403002498,1
2,2403002654,1
2,2403002726,1
2,2403002742,1
2,2403002860,1
2,2403002910,1
2,2403002953,1
2,2403003148,1
2,2403003214,1
2,2403003221,1
2,2403003260,1
2,2403003262,1
2,2403003266,1
2,2403003269,1
2,2403003273,1
2,2403003279,1
2,2403003291,1
2,2403003295,1
2,2403003343,1
2,2403003345,1
2,2403003391,1
2,2403003393,1
2,2403003409,1
2,2403003457,1
2,2403003466,1
2,2403003472,1
2,2403003484,1
2,2403003537,1
2,2403003540,1
2,2403003563,1
2,2403003566,1
2,2403003582,1
2,2403003598,1
2,2403003601,1
2,2403003607,1
2,2403003609,1
2,2403003634,1
2,2403003666,1
2,2403003685,1
2,2403003725,1
2,2403003740,1
2,2403003791,1
2,2403003792,1
2,2403003927,1
2,2403003981,1
2,2403004043,1
2,2403004068,1
2,2403004134,1
2,2403004136,1
2,2403004137,1
2,2403004138,1
2,2403004139,1
2,2403004140,1
2,2403004151,1
2,2403004281,1
2,2403004333,1
2,2403004392,1
2,2403004397,1
2,2403004425,1
2,2403004548,1
2,2403004585,1
2,2403004596,1
2,2403004602,1
2,2403004604,1
2,2403004613,1
2,2403004615,1
2,2403004639,1
2,2403004641,1
